label_bias,words,label_opinion,group_id,text
Non-biased,non-essential,Expresses writer’s opinion,18,The U.S. states of Texas and Ohio have ordered abortions be postponed as non-essential procedures to free up resources to fight coronavirus
Biased,abortions,Entirely factual,18,The U.S. states of Texas and Ohio have ordered abortions be postponed as non-essential procedures to free up resources to fight coronavirus
Non-biased,non-essential,Entirely factual,18,The U.S. states of Texas and Ohio have ordered abortions be postponed as non-essential procedures to free up resources to fight coronavirus
Biased,transgender,Entirely factual,56,In a series of early morning tweets on July 26
Non-biased,surprise,Entirely factual,56,In a series of early morning tweets on July 26
Non-biased,transgender,Entirely factual,56,In a series of early morning tweets on July 26
Biased,continuously ,Entirely factual,36,Although Biden had voted for the Hyde Amendment continuously over the span of his 40-year political career
Non-biased,continuously ,Somewhat factual but also opinionated,36,Although Biden had voted for the Hyde Amendment continuously over the span of his 40-year political career
Biased,ire,Expresses writer’s opinion,36,Although Biden had voted for the Hyde Amendment continuously over the span of his 40-year political career
Non-biased, extreme,Entirely factual,18,Experts warn that the extreme weather conditions that caused wildfireares in Australia are a mark of climate change.
Non-biased,wildfireares in Australia ,Entirely factual,18,Experts warn that the extreme weather conditions that caused wildfireares in Australia are a mark of climate change.
Biased,wildfireares,Entirely factual,18,Experts warn that the extreme weather conditions that caused wildfireares in Australia are a mark of climate change.
Non-biased,extreme,Entirely factual,18,Experts warn that the extreme weather conditions that caused wildfireares in Australia are a mark of climate change.
Biased, mark of climate change,Expresses writer’s opinion,18,Experts warn that the extreme weather conditions that caused wildfireares in Australia are a mark of climate change.
Non-biased,extreme,Entirely factual,18,Experts warn that the extreme weather conditions that caused wildfireares in Australia are a mark of climate change.
Biased,tremendously,Entirely factual,4,Countless American believers in the Bible
Biased,debacle ,Expresses writer’s opinion,62,Frustrated Democrats slammed Republicans for what they see as a debacle that could leave millions of Americans without health care. 
Biased,a debacle,Expresses writer’s opinion,62,Frustrated Democrats slammed Republicans for what they see as a debacle that could leave millions of Americans without health care. 
Biased,slammed,Somewhat factual but also opinionated,62,Frustrated Democrats slammed Republicans for what they see as a debacle that could leave millions of Americans without health care. 
Non-biased,debacle ,Entirely factual,62,Frustrated Democrats slammed Republicans for what they see as a debacle that could leave millions of Americans without health care. 
Biased,Frustrated,Somewhat factual but also opinionated,62,Frustrated Democrats slammed Republicans for what they see as a debacle that could leave millions of Americans without health care. 
Biased,pessimistic ,Somewhat factual but also opinionated,19,Republicans are more pessimistic about the country’s direction than at almost any other time during Donald Trump’s presidency
Biased,trio of crises,Somewhat factual but also opinionated,19,Republicans are more pessimistic about the country’s direction than at almost any other time during Donald Trump’s presidency
Biased,dragged down,Entirely factual,4,As Breitbart News most recently reported
Biased,blue-collar,Entirely factual,4,As Breitbart News most recently reported
Biased,dragged down by foreign workers,Expresses writer’s opinion,4,As Breitbart News most recently reported
Biased,dragged ,Expresses writer’s opinion,4,As Breitbart News most recently reported
Biased,wages dragged down ,Expresses writer’s opinion,4,As Breitbart News most recently reported
Biased,dragged,Expresses writer’s opinion,4,As Breitbart News most recently reported
Biased,pro-life,Somewhat factual but also opinionated,43,Practicing pro-life litigators know that Trump judges are saving lives by permitting restrictions on abortion to go into effect.
Biased,pro-life litigators,Expresses writer’s opinion,43,Practicing pro-life litigators know that Trump judges are saving lives by permitting restrictions on abortion to go into effect.
Biased,pro-life litigators,Expresses writer’s opinion,43,Practicing pro-life litigators know that Trump judges are saving lives by permitting restrictions on abortion to go into effect.
Biased,pro-life,Somewhat factual but also opinionated,43,Practicing pro-life litigators know that Trump judges are saving lives by permitting restrictions on abortion to go into effect.
Biased,pro-life,Expresses writer’s opinion,43,Practicing pro-life litigators know that Trump judges are saving lives by permitting restrictions on abortion to go into effect.
Biased,predatory for-profit,Somewhat factual but also opinionated,22,Proponents of stricter protections for students argue the DOE’s recent rollback of Obama-era rules aimed at protecting students from predatory for-profit colleges will only lead to even more student defaulting on their loans.
Biased,predatory for-profit colleges,Somewhat factual but also opinionated,22,Proponents of stricter protections for students argue the DOE’s recent rollback of Obama-era rules aimed at protecting students from predatory for-profit colleges will only lead to even more student defaulting on their loans.
Biased,predatory,Expresses writer’s opinion,22,Proponents of stricter protections for students argue the DOE’s recent rollback of Obama-era rules aimed at protecting students from predatory for-profit colleges will only lead to even more student defaulting on their loans.
Biased,only lead,Somewhat factual but also opinionated,22,Proponents of stricter protections for students argue the DOE’s recent rollback of Obama-era rules aimed at protecting students from predatory for-profit colleges will only lead to even more student defaulting on their loans.
Biased,rooting,Somewhat factual but also opinionated,44,Apparently
Non-biased,rooting,Expresses writer’s opinion,44,Apparently
Biased,descend,Entirely factual,44,Apparently
Non-biased,“good people”,Somewhat factual but also opinionated,44,Apparently
Non-biased,continued tensions,Entirely factual,15,The new year brought continued tensions along the U.S.-Mexico border as U.S. authorities fired tear gas at migrants from the Central American caravan that has gathered there.
Biased,fired tear gas,Expresses writer’s opinion,15,The new year brought continued tensions along the U.S.-Mexico border as U.S. authorities fired tear gas at migrants from the Central American caravan that has gathered there.
